"ID_INDIVIDU","POSTE","MOIS_NAISSANCE","NATIONALITE","CF_AGREE","POLE_ESPOIR","NB_PALMARES_AVANT_20","exp_avant_20","Anthropometrie","Detente_horizontale","Vitesse_lineaire","Vivacite","Jeux_reduits","Match","Conduite_de_balle","Gardiens_de_but","Jonglerie_en_mouvement","Vitesse_max_aerobie","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_20","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_20","NB_CLUB_AVANT_20","TOP_50_AVANT_20","TOP_50_150_AVANT_20","top_restant_AVANT_20","France U16","France U17","France U18","U16_NB_BUT","U16_NB_MATCH_JOUE","U16_NB_MIN_JOUE","U16_TITULARISATION","U17_NB_BUT","U17_NB_MATCH_JOUE","U17_NB_MIN_JOUE","U17_TITULARISATION","U18_NB_BUT","U18_NB_MATCH_JOUE","U18_NB_MIN_JOUE","U18_TITULARISATION","Y"
9374505,"Défenseur",1,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","PEM - PEM NANCY",0,0,NA,12.51,11.43,12.51,12.26,12.26,11.43,12.51,12.51,16.3,2e-05,13.64,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7827591,"Attaquant",6,"France","aucun","aucun",0,0,NA,10.4,NA,10.4,10.4,10.4,NA,10.41,10.4,10.4,0.00047,7.54,11,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4723306,"Attaquant",12,"France","aucun","aucun",0,0,10.25,10.25,10.25,10.25,10.25,10.25,NA,NA,NA,NA,7e-05,13.54,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323045,"Milieu",10,"France","aucun","aucun",0,0,10,10,10,10,12.5,12.5,NA,NA,NA,NA,2e-05,15.4,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328626,"Milieu",10,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",1,0,12.83,12.83,NA,12.83,12.83,12.83,NA,12.83,12.83,12.83,3e-04,8.38,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10793772,"Gardien de But",11,"France","aucun","aucun",0,0,NA,NA,4.84,NA,4.84,4.84,NA,NA,NA,NA,0,13.53,5,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825723,"Défenseur",1,"France","aucun","aucun",0,0,5.43,9.06,9.06,9.06,5.43,5.43,12.7,12.7,12.7,NA,4e-05,13.03,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184799,"Gardien de But",2,"Maroc","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,0,17.58,16.02,14.53,16.02,15.42,15.42,14.08,16.02,16.19,19.01,0,16.2,1,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322046,"Attaquant",7,"France","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",0,0,6.15,6.15,6.15,6.15,6.15,6.15,NA,NA,NA,NA,0.00027,14.15,1,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3516854,"Gardien de But",12,"France","aucun","aucun",0,0,9.67,9.67,NA,9.67,9.67,9.67,NA,9.67,9.67,9.67,0,9.6,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98767,"Défenseur",6,"Française","aucun","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",0,0,13.1,13.1,NA,13.1,13.1,13.1,NA,NA,NA,13.1,0,13.86,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003743,"Défenseur",8,"France","aucun","aucun",0,0,11.92,11.92,NA,11.92,11.92,11.92,18.4,11.92,11.92,11.92,0,9.64,7,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8900207,"Milieu",1,"Française","aucun","aucun",0,0,15.86,15.17,14.65,15.17,13.9,13.9,14.65,15.17,15.17,15.86,0.00023,9.12,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8792733,"Attaquant",1,"France","aucun","PEM - PEM CASTELMAUROU",0,0,18.32,16.6,16.44,16.6,17.07,17.07,16.44,16.6,16.6,18.57,0.00039,8.13,8,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5027730,"Milieu",1,"Française","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM AIX EN PROVENCE",0,0,14.72,15.81,17.17,15.81,15.81,15.81,17.17,16.21,16.21,14.72,4e-05,9.65,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315028,"Milieu",2,"Française","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",0,0,14.02,14.02,14.02,14.02,14.02,14.02,NA,NA,NA,NA,0.00029,9.05,1,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72558,"Milieu",8,"Française","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,NA,12.13,14.94,12.13,10,10,14.94,12.13,12.13,12.13,0.00018,9.86,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4194222,"Milieu",6,"Française","aucun","aucun",0,0,11.55,11.55,9.17,11.55,9.17,9.17,9.17,11.55,11.55,11.55,8e-05,11.71,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6458122,"Milieu",7,"France","aucun","aucun",0,0,9.84,9.84,9.84,9.84,15,15,NA,NA,NA,NA,8e-05,12.1,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205033,"Attaquant",5,"Française","aucun","aucun",0,0,NA,NA,NA,NA,15,15,NA,NA,NA,NA,0.00016,10.21,5,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2727930,"Défenseur",10,"France","aucun","aucun",0,0,NA,NA,NA,NA,15,15,NA,NA,NA,NA,3e-05,14.73,5,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7434035,"Milieu",4,"France","CFM - CENTRE DE FORMATION PARIS F.C.","aucun",0,0,11.56,11.56,NA,11.56,11.56,11.56,NA,11.56,11.56,11.56,0.00055,9.22,6,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11402539,"Milieu",2,"France","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",0,0,13,13.31,15.39,13.31,17.26,17.26,15.39,13.31,13.31,13,3e-05,10.92,5,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4808655,"Milieu",12,"Française","CFM - ACADEMY AS MONACO FC","PEM - PEM GUADELOUPE",0,0,NA,16.05,16.05,16.05,16.05,16.05,16.05,16.05,16.05,NA,3e-05,10.61,1,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102116,"Défenseur",4,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","PEM - PEM DIJON",0,0,14.34,14.23,13.32,14.23,14.23,14.23,14.12,14.81,14.81,15.73,4e-05,10.57,7,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306718,"Milieu",5,"France","CFM - CENTRE DE FORMATION F.C. METZ","aucun",0,1,16.25,14.09,13.51,14.09,14.56,14.56,13.51,13.93,13.93,14.76,0,11.52,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8995789,"Milieu",9,"France","aucun","aucun",0,0,13.19,13.19,13.19,13.19,15,15,NA,NA,NA,NA,0.00074,9.92,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8232962,"Milieu",4,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM REIMS",1,1,NA,9.73,9.73,9.73,NA,NA,9.73,9.73,9.73,NA,0.00033,9.59,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247321,"Défenseur",6,"France","CFM - CENTRE DE FORMATION A.C. AJACCIEN","aucun",0,0,15.13,14.01,12.33,14.01,14.01,14.01,12.33,14.01,14.01,15.13,0.00024,10.58,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3311043,"Défenseur",3,"France","aucun","aucun",0,0,14.04,14.04,NA,14.04,14.04,14.04,20,14.04,14.04,14.04,3e-05,8.58,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350666,"Défenseur",10,"Guinée","CFM - CENTRE DE FORMATION ST DE REIMS","aucun",0,1,11.14,11.14,15.41,11.14,13.28,13.28,15.41,11.14,11.14,11.14,1e-05,7.72,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9826598,"Défenseur",2,"Française","aucun","PEM - PEM CASTELMAUROU",0,0,NA,13.46,13.46,13.46,NA,NA,13.46,13.46,13.46,NA,0,13.22,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10535489,"Gardien de But",5,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,0,16.72,13.14,11.61,13.14,13.14,13.14,11.61,13.14,13.14,16.72,0,7.52,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124773,"Défenseur",8,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,14.08,14.08,14.08,14.18,14.18,14.08,13.8,13.8,NA,0.00014,11.29,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57924,"Milieu",11,"France","aucun","aucun",0,0,20,20,20,20,NA,NA,NA,NA,NA,NA,0,20.38,5,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146454,"Défenseur",5,"Rwanda","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",1,0,20,20,20,20,NA,NA,NA,NA,NA,NA,0.00012,17.37,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5473252,"Défenseur",11,"Française","aucun","aucun",0,0,NA,NA,10.77,NA,10.77,10.77,10.77,NA,NA,NA,0,10.91,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10227308,"Défenseur",11,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,NA,NA,NA,10,10,NA,NA,NA,NA,3e-05,11.65,1,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233943,"Milieu",1,"France","aucun","aucun",0,0,NA,NA,9.05,NA,10.54,10.54,9.05,NA,NA,NA,2e-05,10.89,6,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35239,"Gardien de But",8,"France","aucun","aucun",0,0,10.28,10.28,10.28,10.28,10.28,10.28,NA,10.28,NA,NA,0,23.33,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172899,"Milieu",11,"France","aucun","aucun",0,0,NA,11.18,16.61,11.18,16.21,16.21,16.61,11.18,11.18,11.18,0.00028,10.68,6,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345400,"Milieu",1,"France","aucun","aucun",3,1,18.07,15.34,15.34,15.34,14.57,14.57,13.97,13.97,13.97,NA,0.00011,7.65,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,"Défenseur",1,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","PEM - PEM AIX EN PROVENCE",0,0,10.92,11.36,10.16,11.36,11.36,11.36,NA,11.76,11.76,11.76,3e-05,10.93,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336527,"Milieu",3,"Suède","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,1,13.44,11.76,13.36,11.76,13.44,13.44,13.36,13.36,13.36,10.16,3e-05,10.04,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6165853,"Milieu",6,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","PEM - PEM NANCY",0,0,16.77,12.96,9.16,12.96,12.96,12.96,9.16,12.96,12.96,16.77,0.00022,9.24,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127770,"Gardien de But",9,"Etranger","CFM - ACADEMY AS MONACO FC","aucun",1,1,NA,NA,NA,NA,15,15,NA,NA,NA,NA,0,11.92,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11590442,"Milieu",5,"Française","aucun","aucun",0,0,NA,13.42,13.42,13.42,NA,NA,13.42,13.42,13.42,NA,3e-05,12.88,7,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10593999,"Milieu",10,"Guadeloupe","aucun","PEM - PEM GUADELOUPE",0,0,14.4,14.4,14.4,14.4,14.4,14.4,NA,NA,NA,NA,0.00032,8.09,9,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10852741,"Attaquant",2,"France","aucun","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",0,0,19.35,14.68,11.92,14.68,10,10,11.92,14.68,14.68,19.35,0.00027,9.31,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7262359,"Défenseur",1,"France","aucun","aucun",0,0,15.25,14.14,13.03,14.14,15.25,15.25,13.03,14.14,14.14,15.25,0,10.87,8,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,"Milieu",2,"Française","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","PEM - PEM AIX EN PROVENCE",0,0,7.68,7.68,7.68,7.68,NA,NA,NA,NA,NA,7.68,7e-05,12.84,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26743,"Milieu",9,"Française","aucun","aucun",0,0,11.8,11.8,2.22,11.8,11.8,11.8,NA,11.8,11.8,11.8,1e-05,11.48,6,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7208960,"Gardien de But",9,"France","aucun","aucun",0,0,10.2,8.26,8.26,8.26,8.26,8.26,6.8,8.26,6.8,NA,0,10.69,10,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2338526,"Attaquant",5,"Française","aucun","aucun",0,0,NA,10.02,NA,10.02,10.02,10.02,NA,10.02,10.02,10.02,0.00015,11.54,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6726208,"Attaquant",5,"France","aucun","aucun",0,0,10.07,14.87,NA,14.87,14.87,14.87,NA,14.87,14.87,14.87,0.00037,7.63,6,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190194,"Milieu",11,"France","aucun","aucun",0,0,NA,14.37,14.37,14.37,NA,NA,14.37,14.37,14.37,NA,0,14.97,5,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72335,"Gardien de But",4,"France","aucun","aucun",1,0,NA,10.17,10.17,10.17,NA,NA,10.17,10.17,10.17,NA,0,12.03,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339030,"Défenseur",12,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","aucun",0,0,20,11.26,11.93,11.26,13,13,11.93,11.26,11.26,13.39,0,7.94,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382708,"Gardien de But",5,"France","aucun","aucun",0,0,11.66,12.27,NA,12.27,12.27,12.27,NA,11.66,11.66,12.27,0,11.62,1,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83659,"Attaquant",1,"France","aucun","aucun",0,0,NA,12.62,12.62,12.62,NA,NA,NA,NA,NA,NA,0.00024,17.29,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104364,"Attaquant",7,"France","aucun","aucun",0,0,10.46,10.46,10.46,10.46,NA,NA,NA,NA,NA,NA,0.00012,21.51,5,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082900,"Défenseur",8,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","PEM - PEM AIX EN PROVENCE",0,0,17.06,13.28,12.12,13.28,13.28,13.28,12.12,13.28,13.28,14.82,0,11.86,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95012,"Défenseur",8,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",1,0,14.31,14.19,12.49,14.19,14.31,14.31,13.99,15.5,15.51,17.02,8e-05,16.29,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3295535,"Défenseur",5,"Française","CFM - CENTRE DE FORMATION ANGERS S.C.O.","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",0,0,10.91,12.7,13.48,12.7,15.44,15.44,12.57,12.71,12.7,14.54,4e-05,12.03,5,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5878992,"Gardien de But",8,"Française","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","PEM - PEM PLOUFRAGAN",0,0,12.48,10.06,9.02,10.06,9.84,9.84,9.02,10.06,10.06,12.48,0,10.71,5,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377092,"Attaquant",8,"France","aucun","aucun",0,0,14.26,14.26,14.26,14.26,15.88,15.88,NA,NA,NA,NA,0.00025,9.8,7,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063675,"Défenseur",10,"France","aucun","aucun",0,0,10,NA,NA,NA,10,10,NA,NA,NA,NA,1e-05,14.6,5,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251227,"Défenseur",7,"France","aucun","aucun",0,1,NA,NA,NA,NA,10,10,NA,NA,NA,NA,5e-05,19.48,5,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3467677,"Milieu",3,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,9.23,9.23,9.23,NA,NA,9.23,9.23,9.23,NA,0.00013,14.35,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302627,"Milieu",7,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",0,0,NA,16.02,16.02,16.02,NA,NA,16.02,16.02,16.02,NA,3e-05,12.77,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3985025,"Défenseur",5,"Slovaquie","aucun","aucun",0,0,5.43,5.43,NA,5.43,NA,NA,NA,5.43,5.43,5.43,3e-05,10.65,5,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603553,"Milieu",5,"France","aucun","aucun",0,0,14.56,11.44,9.38,11.44,11.63,11.63,7.54,10.97,10.97,15.55,0.00011,8.14,11,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327890,"Attaquant",3,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",0,1,12.67,12.05,11.59,12.05,12.05,12.05,11.59,12.05,12.05,12.67,0.00067,4.93,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336497,"Milieu",10,"Chypre","aucun","aucun",1,0,NA,NA,NA,NA,15,15,NA,NA,NA,NA,0,55.77,1,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3930509,"Gardien de But",10,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18.36,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058929,"Gardien de But",2,"Française","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158104,"Milieu",5,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199813,"Défenseur",4,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5182106,"Attaquant",9,"Française","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343633,"Milieu",7,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10728298,"Attaquant",11,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-04,9.92,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328330,"Attaquant",1,"Mauritanie","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11541978,"Gardien de But",11,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8612077,"Attaquant",5,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566359,"Milieu",9,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8e-05,12.14,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7877513,"Milieu",6,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00031,20.25,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8365143,"Défenseur",10,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4936828,"Milieu",11,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26.51,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41863,"Défenseur",1,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6095957,"Défenseur",10,"Madagascar","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146424,"Milieu",4,"Mali","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161023,"Attaquant",4,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3869225,"Attaquant",7,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357656,"Attaquant",9,"Française","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30.92,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316335,"Attaquant",4,"Etranger","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50.5,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207912,"Milieu",5,"Française","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77535,"Gardien de But",11,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,90,1,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472706,"Milieu",4,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8670100,"Attaquant",2,"Algérie","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20.44,8,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350731,"Milieu",8,"France","CFM - CENTRE DE FORMATION AMIENS SP.C. PICARDIE","PEM - PEM PLOUFRAGAN",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00021,12.56,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051282,"Milieu",9,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9118265,"Milieu",7,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8159302,"Défenseur",2,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
